UserID,ItemID,ProductCategory,Rating,Price,InteractionType,Timestamp,user_idx,item_idx,interaction_idx
732,36000,Men-fashion,6,2514.24,purchase,2025-08-16T15:40:17.336531,731,5179,1
443,93502,Women-fashion,3,3869.11,purchase,2025-08-16T15:40:16.934144,442,13240,1
393,23247,Smart-watch,3,2926.07,click,2025-08-16T15:40:17.381282,392,3350,0
23,18831,Women-fashion,6,235.18,purchase,2025-08-16T15:40:18.819193,22,2717,1
333,57015,Women-fashion,5,2035.64,click,2025-08-16T15:40:17.312566,332,8117,0
598,4957,Kids,4,1450.73,view,2025-08-16T15:40:17.045937,597,738,2
682,79199,Tablet,1,259.9,click,2025-08-16T15:40:17.257684,681,11193,0
923,77363,Women-fashion,7,746.1,click,2025-08-16T15:40:17.020002,922,10934,0
620,83848,Desktop,1,2377.12,click,2025-08-16T15:40:16.959062,619,11839,0
105,95568,Desktop,2,4136.98,click,2025-08-16T15:40:17.237432,104,13557,0
276,26537,Men-fashion,10,4252.17,view,2025-08-16T15:40:17.046689,275,3817,2
255,20141,Home-furniture,4,429.91,view,2025-08-16T15:40:17.262130,254,2918,2
964,68896,Desktop,6,3376.82,view,2025-08-16T15:40:17.089040,963,9731,2
164,44789,Men-fashion,9,1015.01,click,2025-08-16T15:40:18.825495,163,6374,0
137,49991,Tablet,1,1924.69,view,2025-08-16T15:40:17.186682,136,7121,2
521,1059,Home-furniture,3,2300.45,purchase,2025-08-16T15:40:16.963065,520,164,1
451,19951,Mobile-phone,5,3339.09,click,2025-08-16T15:40:17.184750,450,2877,0
303,60921,Desktop,1,4175.67,purchase,2025-08-16T15:40:16.980877,302,8618,1
352,6588,Smart-TV,8,2356.8,view,2025-08-16T15:40:17.083027,351,974,2
381,30986,Men-fashion,2,523.91,click,2025-08-16T15:40:17.314172,380,4479,0
87,72147,Women-fashion,7,190.45,purchase,2025-08-16T15:40:16.976789,86,10182,1
114,32276,Mobile-phone,6,1897.83,click,2025-08-16T15:40:17.240507,113,4648,0
435,49486,Laptop,6,4171.82,click,2025-08-16T15:40:20.201295,434,7046,0
652,9717,Tablet,6,1367.47,purchase,2025-08-16T15:40:17.226011,651,1420,1
963,66401,Smart-watch,7,4712.96,view,2025-08-16T15:40:17.237082,962,9395,2
785,48640,Tablet,6,2241.92,click,2025-08-16T15:40:17.146059,784,6920,0
994,71948,Men-fashion,9,137.15,purchase,2025-08-16T15:40:17.268220,993,10154,1
469,98143,Laptop,7,2559.72,click,2025-08-16T15:40:16.916262,468,13894,0
273,16620,Home-furniture,1,2800.64,view,2025-08-16T15:40:17.217373,272,2400,2
169,87226,Women-fashion,2,465.3,view,2025-08-16T15:40:17.089237,168,12327,2
215,9341,Men-fashion,8,2071.82,purchase,2025-08-16T15:40:17.285789,214,1362,1
837,61136,Smart-TV,9,3555.89,purchase,2025-08-16T15:40:16.897083,836,8646,1
359,78302,Women-fashion,1,2981.87,click,2025-08-16T15:40:16.960847,358,11066,0
68,75134,Laptop,5,1546.53,click,2025-08-16T15:40:17.249711,67,10602,0
753,83252,Home-furniture,9,1806.96,click,2025-08-16T15:40:17.292428,752,11747,0
428,27743,Smart-watch,3,569.2,purchase,2025-08-16T15:40:17.311667,427,4017,1
653,85393,Women-fashion,4,3858.28,view,2025-08-16T15:40:16.919187,652,12044,2
289,1525,Smart-watch,10,3367.2,purchase,2025-08-16T15:40:16.941240,288,231,1
364,13282,Desktop,6,4023.67,view,2025-08-16T15:40:16.951083,363,1931,2
58,782,Laptop,9,4144.18,purchase,2025-08-16T15:40:16.996448,57,120,1
983,48507,Men-fashion,10,2974.9,click,2025-08-16T15:40:17.245194,982,6901,0
273,26746,Desktop,10,1619.1,purchase,2025-08-16T15:40:16.958913,272,3851,1
625,78003,Tablet,2,157.5,purchase,2025-08-16T15:40:17.009219,624,11018,1
325,1325,Kids,5,1432.05,purchase,2025-08-16T15:40:16.911624,324,206,1
342,15039,Men-fashion,9,3278,purchase,2025-08-16T15:40:17.028144,341,2173,1
288,87183,Tablet,3,2041.86,purchase,2025-08-16T15:40:17.161711,287,12321,1
758,64920,Tablet,6,3211.73,view,2025-08-16T15:40:17.196097,757,9181,2
71,68932,Smart-watch,8,1183.99,view,2025-08-16T15:40:17.178667,70,9740,2
131,92068,Men-fashion,6,3974.35,view,2025-08-16T15:40:16.880077,130,13039,2
802,73367,Tablet,5,91.69,purchase,2025-08-16T15:40:17.205846,801,10339,1
783,75993,Smart-TV,2,3580.96,view,2025-08-16T15:40:17.389532,782,10728,2
386,27960,Kids,8,3764.76,view,2025-08-16T15:40:17.163137,385,4049,2
934,76330,Men-fashion,4,2947.88,view,2025-08-16T15:40:16.970742,933,10782,2
337,66274,Tablet,8,3345.56,purchase,2025-08-16T15:40:17.217339,336,9378,1
794,92036,Tablet,5,1675.93,click,2025-08-16T15:40:18.805367,793,13031,0
544,76241,Smart-watch,3,4417.77,purchase,2025-08-16T15:40:17.037229,543,10763,1
538,22761,Smart-TV,5,876.17,purchase,2025-08-16T15:40:17.199200,537,3290,1
556,42496,Laptop,8,1299.07,click,2025-08-16T15:40:17.228718,555,6050,0
495,88744,Kids,2,3343.22,purchase,2025-08-16T15:40:17.272287,494,12554,1
391,31988,Smart-watch,9,1504.81,click,2025-08-16T15:40:16.940764,390,4611,0
167,19310,Tablet,10,4550.14,view,2025-08-16T15:40:17.091892,166,2781,2
349,22181,Mobile-phone,3,2223.63,click,2025-08-16T15:40:16.938273,348,3207,0
373,74741,Kids,7,1489.46,purchase,2025-08-16T15:40:16.902331,372,10553,1
977,65482,Tablet,3,1716.19,view,2025-08-16T15:40:16.969546,976,9266,2
776,64028,Home-furniture,10,3487.29,view,2025-08-16T15:40:16.981361,775,9064,2
868,21342,Home-furniture,8,432.39,click,2025-08-16T15:40:17.159306,867,3093,0
276,16662,Tablet,10,649.22,click,2025-08-16T15:40:17.308994,275,2407,0
138,71737,Men-fashion,2,3801.24,view,2025-08-16T15:40:17.343972,137,10120,2
23,37019,Home-furniture,2,188.7,click,2025-08-16T15:40:17.339682,22,5323,0
183,9480,Tablet,4,2616.99,view,2025-08-16T15:40:17.196702,182,1390,2
602,19457,Laptop,1,978.34,purchase,2025-08-16T15:40:17.052106,601,2800,1
223,16200,Smart-watch,8,1994.49,purchase,2025-08-16T15:40:17.054643,222,2340,1
239,19024,Laptop,8,3789.04,view,2025-08-16T15:40:17.124760,238,2735,2
623,1056,Smart-TV,1,835.52,click,2025-08-16T15:40:17.305850,622,163,0
370,92208,Men-fashion,5,3784.01,view,2025-08-16T15:40:17.100355,369,13062,2
472,82544,Laptop,9,1914.46,purchase,2025-08-16T15:40:17.288287,471,11641,1
743,49848,Laptop,8,588.27,click,2025-08-16T15:40:17.027252,742,7102,0
760,35344,Women-fashion,2,1527.45,click,2025-08-16T15:40:17.308823,759,5087,0
553,16351,Mobile-phone,7,3133.01,view,2025-08-16T15:40:18.799939,552,2358,2
167,48543,Laptop,8,846.34,click,2025-08-16T15:40:17.353761,166,6907,0
94,69323,Desktop,1,2487.05,view,2025-08-16T15:40:17.123374,93,9789,2
264,30342,Smart-TV,9,4420.7,click,2025-08-16T15:40:17.125375,263,4390,0
72,72834,Smart-watch,10,1344.34,view,2025-08-16T15:40:17.130787,71,10277,2
444,34414,Home-furniture,1,3884.29,purchase,2025-08-16T15:40:17.253532,443,4949,1
433,77035,Tablet,8,596.17,click,2025-08-16T15:40:17.295024,432,10883,0
475,90266,Home-furniture,10,3627.71,click,2025-08-16T15:40:17.056527,474,12770,0
449,20619,Kids,1,3297.27,purchase,2025-08-16T15:40:16.926394,448,2987,1
667,64107,Women-fashion,4,1808.34,purchase,2025-08-16T15:40:16.967195,666,9078,1
618,12880,Mobile-phone,4,1890.26,click,2025-08-16T15:40:17.207168,617,1881,0
411,89440,Home-furniture,9,2097.25,view,2025-08-16T15:40:17.385751,410,12661,2
787,29554,Women-fashion,5,3165.07,purchase,2025-08-16T15:40:17.158592,786,4283,1
765,6465,Women-fashion,5,1544.88,purchase,2025-08-16T15:40:17.141332,764,956,1
25,21805,Desktop,1,2584.25,purchase,2025-08-16T15:40:16.955734,24,3163,1
632,4079,Home-furniture,10,3356.74,purchase,2025-08-16T15:40:17.110811,631,618,1
277,27519,Desktop,2,4838.64,view,2025-08-16T15:40:17.065758,276,3980,2
809,88242,Men-fashion,7,4902.61,view,2025-08-16T15:40:18.815676,808,12477,2
209,18678,Smart-TV,8,4725.54,view,2025-08-16T15:40:17.383003,208,2687,2
236,26615,Home-furniture,4,971.81,view,2025-08-16T15:40:16.927031,235,3825,2
759,39712,Laptop,8,3070.31,click,2025-08-16T15:40:16.928435,758,5704,0
148,67905,Women-fashion,1,886.6,purchase,2025-08-16T15:40:17.029521,147,9602,1
550,21387,Smart-watch,1,90.01,view,2025-08-16T15:40:17.012623,549,3102,2
440,74657,Women-fashion,3,2823.49,view,2025-08-16T15:40:17.206070,439,10537,2
547,79635,Kids,8,2844.91,purchase,2025-08-16T15:40:16.902026,546,11258,1
633,7897,Home-furniture,5,1824.04,purchase,2025-08-16T15:40:16.992522,632,1171,1
176,32431,Desktop,2,1370.16,click,2025-08-16T15:40:17.040006,175,4669,0
315,65525,Kids,8,2331.49,purchase,2025-08-16T15:40:17.121030,314,9271,1
199,20324,Smart-watch,8,1624.64,view,2025-08-16T15:40:17.377734,198,2942,2
937,7494,Women-fashion,3,2557.64,view,2025-08-16T15:40:17.111367,936,1120,2
95,74961,Tablet,5,3466.8,click,2025-08-16T15:40:17.094221,94,10578,0
853,17144,Smart-TV,10,375.98,view,2025-08-16T15:40:17.161432,852,2480,2
993,72356,Laptop,10,2365.29,purchase,2025-08-16T15:40:16.939963,992,10208,1
20,76261,Tablet,6,4519,click,2025-08-16T15:40:16.963155,19,10767,0
752,86832,Tablet,8,2762.1,view,2025-08-16T15:40:16.897314,751,12274,2
711,4380,Home-furniture,4,758.37,purchase,2025-08-16T15:40:17.163103,710,651,1
442,5535,Home-furniture,2,1538.4,view,2025-08-16T15:40:17.220631,441,823,2
434,84574,Smart-TV,4,2869.71,purchase,2025-08-16T15:40:17.122752,433,11930,1
616,26144,Tablet,1,1730.89,view,2025-08-16T15:40:16.955664,615,3762,2
856,95813,Men-fashion,7,3133.96,click,2025-08-16T15:40:17.391296,855,13585,0
77,43247,Women-fashion,4,3371.94,purchase,2025-08-16T15:40:17.375079,76,6164,1
235,5098,Smart-watch,1,2057.28,purchase,2025-08-16T15:40:17.310324,234,756,1
552,65150,Home-furniture,9,4767.44,click,2025-08-16T15:40:17.306382,551,9220,0
784,63218,Smart-watch,7,2482.42,click,2025-08-16T15:40:17.155391,783,8963,0
388,91165,Laptop,7,4895.34,purchase,2025-08-16T15:40:17.194633,387,12902,1
504,31877,Smart-TV,3,697.28,purchase,2025-08-16T15:40:17.404182,503,4593,1
366,79672,Tablet,9,3752.6,view,2025-08-16T15:40:16.962481,365,11262,2
693,47235,Tablet,1,1587.84,purchase,2025-08-16T15:40:17.111511,692,6739,1
433,80309,Men-fashion,7,4621.96,purchase,2025-08-16T15:40:17.218291,432,11347,1
250,21200,Smart-TV,3,431.81,view,2025-08-16T15:40:17.113783,249,3070,2
679,10554,Desktop,9,4620.65,click,2025-08-16T15:40:17.108383,678,1540,0
168,1538,Kids,10,1371.87,purchase,2025-08-16T15:40:17.192215,167,232,1
212,43206,Women-fashion,9,4045.54,view,2025-08-16T15:40:17.266812,211,6157,2
384,93722,Women-fashion,10,3709.96,view,2025-08-16T15:40:17.197596,383,13280,2
508,16703,Mobile-phone,3,4403.21,view,2025-08-16T15:40:17.314105,507,2412,2
589,63134,Desktop,1,1079.38,view,2025-08-16T15:40:16.974946,588,8952,2
717,42534,Men-fashion,8,301.13,view,2025-08-16T15:40:16.926294,716,6055,2
397,80033,Men-fashion,6,2445.81,view,2025-08-16T15:40:17.226613,396,11312,2
619,79763,Tablet,10,4224.13,click,2025-08-16T15:40:17.103562,618,11277,0
502,7907,Men-fashion,5,692.2,click,2025-08-16T15:40:16.947792,501,1175,0
42,7613,Smart-watch,8,1700.86,click,2025-08-16T15:40:17.245728,41,1137,0
379,51169,Smart-watch,2,2805.68,click,2025-08-16T15:40:17.034045,378,7310,0
337,51760,Desktop,6,444.35,click,2025-08-16T15:40:17.069601,336,7389,0
503,97000,Home-furniture,4,2583.77,click,2025-08-16T15:40:16.940112,502,13747,0
820,69094,Smart-TV,2,1015.72,view,2025-08-16T15:40:17.178159,819,9757,2
764,47203,Smart-watch,3,2120.03,view,2025-08-16T15:40:16.898738,763,6734,2
225,89744,Women-fashion,3,927.52,view,2025-08-16T15:40:17.192357,224,12702,2
564,19727,Laptop,3,2802.97,view,2025-08-16T15:40:18.799081,563,2845,2
27,35322,Kids,7,4261.16,purchase,2025-08-16T15:40:17.201967,26,5083,1
330,58986,Women-fashion,6,945.3,click,2025-08-16T15:40:18.824929,329,8377,0
838,6824,Desktop,5,2179.8,click,2025-08-16T15:40:16.996548,837,1011,0
579,88407,Women-fashion,9,727.35,purchase,2025-08-16T15:40:17.379534,578,12496,1
559,96637,Desktop,3,56.59,purchase,2025-08-16T15:40:17.258933,558,13710,1
288,95436,Men-fashion,8,3714.99,click,2025-08-16T15:40:16.903521,287,13544,0
311,35394,Home-furniture,3,472.74,click,2025-08-16T15:40:17.249683,310,5093,0
387,31187,Men-fashion,2,2871.65,purchase,2025-08-16T15:40:17.131769,386,4504,1
762,38312,Kids,7,4291.68,purchase,2025-08-16T15:40:17.393898,761,5517,1
725,14275,Smart-watch,7,3635.5,view,2025-08-16T15:40:17.247760,724,2070,2
631,63322,Tablet,6,1705.11,purchase,2025-08-16T15:40:17.225864,630,8981,1
486,53085,Smart-watch,1,4914.02,click,2025-08-16T15:40:17.301948,485,7554,0
776,72370,Men-fashion,3,351.53,click,2025-08-16T15:40:16.904650,775,10212,0
968,43310,Mobile-phone,3,4059.94,click,2025-08-16T15:40:17.041333,967,6175,0
456,54723,Desktop,2,3888.21,view,2025-08-16T15:40:17.084018,455,7754,2
600,17863,Smart-watch,1,2248.43,click,2025-08-16T15:40:17.344342,599,2586,0
492,66250,Kids,9,3934.85,view,2025-08-16T15:40:17.267454,491,9371,2
546,68516,Women-fashion,8,2634.35,purchase,2025-08-16T15:40:17.232073,545,9682,1
320,80637,Home-furniture,8,4075.96,purchase,2025-08-16T15:40:17.382567,319,11375,1
739,61530,Women-fashion,2,4958.89,click,2025-08-16T15:40:16.914245,738,8710,0
889,56524,Kids,6,2714.72,purchase,2025-08-16T15:40:17.174959,888,8032,1
995,72716,Smart-TV,7,4748.83,purchase,2025-08-16T15:40:16.958766,994,10258,1
840,35299,Desktop,10,1715.92,click,2025-08-16T15:40:16.975940,839,5080,0
369,16460,Smart-TV,2,3906.82,view,2025-08-16T15:40:17.101274,368,2377,2
794,65698,Men-fashion,1,3190.44,view,2025-08-16T15:40:16.987506,793,9295,2
113,22470,Women-fashion,3,3780.28,purchase,2025-08-16T15:40:17.153402,112,3246,1
815,35619,Mobile-phone,1,4143.76,purchase,2025-08-16T15:40:17.075470,814,5127,1
225,89046,Smart-TV,7,3383.09,view,2025-08-16T15:40:16.894567,224,12598,2
443,38871,Men-fashion,5,1491.28,view,2025-08-16T15:40:17.043223,442,5597,2
401,68155,Tablet,6,4149.93,purchase,2025-08-16T15:40:17.095233,400,9634,1
83,77240,Smart-TV,8,2662.97,purchase,2025-08-16T15:40:17.137751,82,10916,1
556,2569,Tablet,8,2008.93,click,2025-08-16T15:40:16.882479,555,395,0
778,65038,Smart-TV,3,4336.83,click,2025-08-16T15:40:17.308753,777,9199,0
609,52727,Smart-TV,3,4783.82,view,2025-08-16T15:40:17.263285,608,7508,2
633,86104,Smart-TV,9,3397.63,click,2025-08-16T15:40:17.338281,632,12154,0
287,33799,Women-fashion,1,2228.91,purchase,2025-08-16T15:40:17.132216,286,4867,1
49,27231,Tablet,8,631.85,purchase,2025-08-16T15:40:17.079684,48,3931,1
942,60129,Smart-TV,10,1339.46,purchase,2025-08-16T15:40:17.059665,941,8525,1
474,84336,Desktop,10,781.93,click,2025-08-16T15:40:17.165084,473,11902,0
737,69464,Tablet,10,4323.15,click,2025-08-16T15:40:17.064893,736,9808,0
61,15358,Women-fashion,9,4223.79,purchase,2025-08-16T15:40:17.211164,60,2218,1
787,20151,Men-fashion,4,2213.01,purchase,2025-08-16T15:40:16.906828,786,2919,1
129,20562,Women-fashion,5,4430.19,view,2025-08-16T15:40:17.408925,128,2975,2
334,63583,Tablet,6,577.11,purchase,2025-08-16T15:40:17.376910,333,9008,1
121,46419,Laptop,10,1164.69,purchase,2025-08-16T15:40:17.104435,120,6614,1
835,15186,Smart-TV,10,664.16,purchase,2025-08-16T15:40:17.283052,834,2193,1
86,94021,Mobile-phone,7,4512.66,view,2025-08-16T15:40:20.205369,85,13325,2
536,53364,Women-fashion,8,1136.24,click,2025-08-16T15:40:16.971675,535,7580,0
999,69207,Smart-watch,5,2750.39,click,2025-08-16T15:40:17.187971,998,9774,0
145,64324,Smart-watch,6,4239.5,click,2025-08-16T15:40:16.926048,144,9106,0
1000,33980,Kids,4,1753.68,purchase,2025-08-16T15:40:17.289316,999,4891,1
133,66151,Home-furniture,10,4415.55,click,2025-08-16T15:40:16.943933,132,9351,0
807,95431,Men-fashion,6,3844.23,click,2025-08-16T15:40:17.069164,806,13542,0
411,13351,Smart-TV,4,1192.86,purchase,2025-08-16T15:40:16.941649,410,1944,1
586,86437,Men-fashion,10,3311.38,view,2025-08-16T15:40:17.116786,585,12209,2
208,68307,Kids,2,3154.27,click,2025-08-16T15:40:17.314502,207,9651,0
51,88111,Desktop,6,2740.14,purchase,2025-08-16T15:40:17.391473,50,12462,1
284,27627,Laptop,6,2338.84,view,2025-08-16T15:40:17.205590,283,3997,2
226,23500,Home-furniture,10,829.89,purchase,2025-08-16T15:40:16.962057,225,3401,1
128,34485,Kids,3,924.55,purchase,2025-08-16T15:40:17.092891,127,4956,1
434,42121,Kids,4,4141.57,click,2025-08-16T15:40:17.400075,433,6000,0
426,60092,Women-fashion,8,2411.55,click,2025-08-16T15:40:17.204627,425,8514,0
806,88443,Smart-TV,8,183.79,purchase,2025-08-16T15:40:17.173516,805,12501,1
74,13901,Mobile-phone,8,3595.82,purchase,2025-08-16T15:40:17.083550,73,2023,1
744,59861,Home-furniture,3,70.06,click,2025-08-16T15:40:17.252976,743,8485,0
751,72937,Women-fashion,8,4830.34,view,2025-08-16T15:40:16.908419,750,10290,2
293,78354,Men-fashion,9,1766.07,view,2025-08-16T15:40:17.158320,292,11074,2
770,61856,Smart-watch,6,444.52,click,2025-08-16T15:40:17.298725,769,8765,0
490,2893,Mobile-phone,8,2632.87,view,2025-08-16T15:40:17.161059,489,443,2
377,25476,Smart-watch,3,4453.3,click,2025-08-16T15:40:18.817965,376,3666,0
183,50140,Tablet,1,282.33,view,2025-08-16T15:40:17.005783,182,7154,2
117,29630,Laptop,8,2019.11,view,2025-08-16T15:40:16.945269,116,4287,2
211,87194,Laptop,7,207.46,click,2025-08-16T15:40:17.245554,210,12322,0
74,12214,Smart-watch,4,975.47,purchase,2025-08-16T15:40:17.251324,73,1803,1
347,10817,Mobile-phone,6,3168.84,view,2025-08-16T15:40:16.945738,346,1590,2
775,74554,Smart-watch,8,2265.59,view,2025-08-16T15:40:16.949919,774,10527,2
748,75,Smart-TV,5,1513.52,click,2025-08-16T15:40:17.193604,747,11,0
894,78340,Tablet,1,530.51,click,2025-08-16T15:40:16.959876,893,11069,0
670,35134,Desktop,1,3426.59,view,2025-08-16T15:40:16.961136,669,5053,2
718,44461,Smart-watch,9,4083.31,purchase,2025-08-16T15:40:17.201823,717,6328,1
471,93611,Smart-watch,10,2395.76,view,2025-08-16T15:40:16.904828,470,13256,2
803,26628,Kids,2,4179.7,purchase,2025-08-16T15:40:17.104925,802,3828,1
581,866,Men-fashion,10,1604.44,purchase,2025-08-16T15:40:17.261239,580,135,1
996,13335,Home-furniture,2,2266.87,view,2025-08-16T15:40:17.222296,995,1942,2
896,95429,Home-furniture,10,1066.02,click,2025-08-16T15:40:17.279095,895,13541,0
293,93406,Home-furniture,1,4889.56,view,2025-08-16T15:40:17.073215,292,13221,2
691,51617,Laptop,6,4764.06,view,2025-08-16T15:40:17.276443,690,7366,2
223,42349,Laptop,8,2168.62,view,2025-08-16T15:40:16.911374,222,6028,2
318,50201,Smart-TV,5,61.07,click,2025-08-16T15:40:16.976024,317,7159,0
325,64504,Kids,9,3126.39,purchase,2025-08-16T15:40:17.046623,324,9131,1
240,78425,Smart-TV,3,1169.05,view,2025-08-16T15:40:17.322037,239,11084,2
514,70813,Desktop,8,2481.52,purchase,2025-08-16T15:40:17.031741,513,9991,1
59,75018,Smart-TV,9,4066.66,purchase,2025-08-16T15:40:17.407300,58,10587,1
610,50259,Women-fashion,7,2634.4,purchase,2025-08-16T15:40:17.099545,609,7169,1
923,35932,Mobile-phone,5,3922.01,click,2025-08-16T15:40:17.071709,922,5170,0
943,75767,Mobile-phone,2,3837.62,purchase,2025-08-16T15:40:16.886412,942,10699,1
260,91655,Laptop,5,2426.43,click,2025-08-16T15:40:17.408589,259,12979,0
688,36060,Smart-watch,10,1264.75,purchase,2025-08-16T15:40:16.964995,687,5187,1
631,94476,Smart-TV,2,2721.91,purchase,2025-08-16T15:40:17.015300,630,13385,1
910,58242,Laptop,5,2690.96,view,2025-08-16T15:40:17.293448,909,8287,2
114,86840,Laptop,6,4469.6,view,2025-08-16T15:40:17.393212,113,12276,2
998,28309,Laptop,10,3803.43,click,2025-08-16T15:40:17.024442,997,4103,0
183,46041,Smart-watch,10,143.87,purchase,2025-08-16T15:40:17.140650,182,6547,1
711,77199,Laptop,8,3335.76,purchase,2025-08-16T15:40:17.255157,710,10906,1
859,79080,Kids,2,2859.62,click,2025-08-16T15:40:17.113157,858,11178,0
866,64966,Desktop,4,3507.99,purchase,2025-08-16T15:40:16.965496,865,9189,1
202,96895,Mobile-phone,5,4842.78,click,2025-08-16T15:40:16.993177,201,13741,0
53,29300,Women-fashion,4,94.17,view,2025-08-16T15:40:16.896580,52,4242,2
785,11247,Tablet,10,1415.81,click,2025-08-16T15:40:16.928841,784,1660,0
626,1404,Kids,2,4267.64,click,2025-08-16T15:40:17.257053,625,218,0
68,88816,Men-fashion,3,2865.57,view,2025-08-16T15:40:17.408354,67,12565,2
540,38,Laptop,9,4791.84,click,2025-08-16T15:40:17.267789,539,4,0
455,25593,Laptop,2,4905.37,purchase,2025-08-16T15:40:16.971974,454,3689,1
913,83722,Women-fashion,2,971.05,click,2025-08-16T15:40:17.373650,912,11821,0
236,81215,Smart-TV,6,2188.91,purchase,2025-08-16T15:40:17.305918,235,11458,1
322,85383,Laptop,8,3209.67,purchase,2025-08-16T15:40:16.935230,321,12042,1
803,73973,Mobile-phone,4,4785.21,purchase,2025-08-16T15:40:16.945361,802,10443,1
273,23990,Women-fashion,3,2133.35,click,2025-08-16T15:40:17.040142,272,3472,0
701,56126,Kids,5,4667.9,purchase,2025-08-16T15:40:17.291449,700,7971,1
646,93450,Men-fashion,8,788.93,view,2025-08-16T15:40:17.353857,645,13230,2
649,57090,Smart-TV,7,1820.14,click,2025-08-16T15:40:17.217261,648,8126,0
791,95691,Men-fashion,8,2952.32,click,2025-08-16T15:40:17.033980,790,13569,0
13,71187,Desktop,3,4641.38,view,2025-08-16T15:40:17.127216,12,10045,2
289,90398,Smart-watch,2,943.83,view,2025-08-16T15:40:16.934356,288,12796,2
231,43955,Desktop,7,3206.35,purchase,2025-08-16T15:40:17.069106,230,6256,1
212,70123,Kids,5,459.82,purchase,2025-08-16T15:40:17.101163,211,9894,1
425,68112,Tablet,4,4781.36,purchase,2025-08-16T15:40:17.111015,424,9625,1
268,82105,Men-fashion,2,2550.82,click,2025-08-16T15:40:17.399525,267,11588,0
335,86591,Smart-watch,8,3094.03,click,2025-08-16T15:40:17.256375,334,12231,0
479,99600,Smart-TV,4,3952.63,click,2025-08-16T15:40:18.800040,478,14099,0
709,57506,Laptop,6,2856.67,purchase,2025-08-16T15:40:17.034180,708,8176,1
948,57135,Men-fashion,5,3848.63,purchase,2025-08-16T15:40:16.942284,947,8132,1
738,42013,Smart-TV,3,1470.26,view,2025-08-16T15:40:17.193092,737,5984,2
805,89614,Home-furniture,4,781.91,view,2025-08-16T15:40:16.944000,804,12688,2
187,34294,Home-furniture,2,2286.73,purchase,2025-08-16T15:40:17.347839,186,4933,1
937,99026,Laptop,9,1982.1,purchase,2025-08-16T15:40:17.086082,936,14010,1
352,14319,Laptop,10,4985.25,view,2025-08-16T15:40:17.276944,351,2076,2
325,77991,Tablet,9,2612.45,view,2025-08-16T15:40:17.197307,324,11016,2
845,42646,Smart-watch,7,3608.39,view,2025-08-16T15:40:17.310193,844,6071,2
185,90546,Home-furniture,8,965.94,view,2025-08-16T15:40:17.164777,184,12818,2
153,97769,Laptop,10,2814.98,click,2025-08-16T15:40:16.952437,152,13837,0
553,46923,Tablet,10,3321.67,purchase,2025-08-16T15:40:17.087101,552,6690,1
651,34876,Laptop,4,2343.6,view,2025-08-16T15:40:17.362022,650,5026,2
722,10368,Women-fashion,1,1775.05,view,2025-08-16T15:40:17.182661,721,1507,2
540,21120,Smart-TV,1,2620.86,view,2025-08-16T15:40:17.078896,539,3060,2
113,4426,Smart-watch,2,2597.35,view,2025-08-16T15:40:16.936238,112,656,2
634,72498,Mobile-phone,7,2890.27,click,2025-08-16T15:40:18.805330,633,10229,0
260,29337,Smart-TV,1,1049.78,purchase,2025-08-16T15:40:17.037741,259,4252,1
353,24844,Women-fashion,7,3244.31,purchase,2025-08-16T15:40:17.254032,352,3580,1
798,13542,Smart-TV,1,1919.39,purchase,2025-08-16T15:40:17.247093,797,1971,1
421,81068,Kids,8,3215.63,click,2025-08-16T15:40:17.370382,420,11439,0
102,31708,Desktop,3,4342.15,click,2025-08-16T15:40:17.063858,101,4572,0
549,82737,Mobile-phone,6,2533.07,purchase,2025-08-16T15:40:17.058406,548,11666,1
599,43170,Women-fashion,4,4642.58,purchase,2025-08-16T15:40:17.106809,598,6156,1
343,93410,Home-furniture,2,3736.39,purchase,2025-08-16T15:40:17.378776,342,13222,1
36,59252,Laptop,5,1695.78,view,2025-08-16T15:40:17.127276,35,8419,2
793,81558,Tablet,6,3331.21,purchase,2025-08-16T15:40:17.001097,792,11514,1
878,75358,Laptop,9,3243.38,click,2025-08-16T15:40:17.032865,877,10639,0
758,44440,Desktop,3,4122.18,purchase,2025-08-16T15:40:17.121243,757,6325,1
751,97417,Men-fashion,3,2692.17,view,2025-08-16T15:40:16.932447,750,13794,2
889,41446,Men-fashion,4,1761.23,purchase,2025-08-16T15:40:17.185995,888,5919,1
881,46506,Smart-TV,5,4736.51,view,2025-08-16T15:40:17.182721,880,6622,2
970,85844,Smart-TV,9,3223.3,purchase,2025-08-16T15:40:17.254003,969,12114,1
303,59259,Home-furniture,8,1308.17,view,2025-08-16T15:40:17.376448,302,8422,2
214,28226,Men-fashion,8,1273.71,click,2025-08-16T15:40:17.240406,213,4091,0
422,60234,Tablet,9,3754.1,purchase,2025-08-16T15:40:16.966271,421,8541,1
385,38111,Smart-TV,4,3444.06,purchase,2025-08-16T15:40:16.925398,384,5487,1
950,33206,Men-fashion,6,3273.32,click,2025-08-16T15:40:17.291478,949,4773,0
887,23890,Women-fashion,9,4984.44,view,2025-08-16T15:40:17.148259,886,3456,2
655,27844,Smart-watch,3,597.03,click,2025-08-16T15:40:17.118948,654,4030,0
186,94155,Smart-watch,7,4417.39,purchase,2025-08-16T15:40:17.409062,185,13338,1
652,35363,Men-fashion,5,2544.55,purchase,2025-08-16T15:40:17.174663,651,5090,1
293,23489,Women-fashion,3,724.01,purchase,2025-08-16T15:40:17.137137,292,3399,1
